title,description,imageUrl,price
Exuma Parfums Profumo Rosa Woman EDP - 100 ml,"Delicate notes emanate from an elegant aromatic blend of wonderful scents.
The unique fragrance drops will touch your heart to reveal your feminine beauty.
The fragrance is enhanced by a creamy and warm oriental heart of agarwood and cashmere which highlights the sweetness and attractiveness of the scent.
The base notes of the fragrance are more delicate and soft with the aroma of vanilla that boosts your sense of confidence and makes you relaxed all the time.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/9/5902734847508-exuma-exuma-parum-profumo-rosa-100-ml.png,506
Exuma Parfums Ambre d'Orient Woman EDP - 100 ml,"A feminine fragrance with an enchanting aromatic scent with a mix of sandalwood and agarwood.
An aromatic floral heart rich in the aromas of roses and saffron. It immerses you in a soft and exciting sensual scent and boosts your mood.
The fragrance is a perfect blend that expresses your glamorous feminine beauty and its scent stays with you for hours throughout the day.
The fresh beginnings of the fragrance fill you with energy to go through your day.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/9/5902734847485-exuma-exuma-parum-ambre-d_orient-100-ml.png,506
Michael Kors Gorgeous EDP - 100 ml,"An amazing floral, woody fragrance for women.
Express your feelings and emotions with the smell of jasmine and orange blossom.
The top notes of guaiac wood, cedar and tonka bean represent the pretty element of the scent.
The fragrance enhances the beauty of your femininity.
This unique fragrance deserves to be in your perfume collection.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22548419953-michael-kors-41ax010000-mk-gorgeous_-edp-100ml34floz.png,475
Ideo Parfumeurs Weekend a Fontainebleau EDP - 100 ml,"A fresh and floral fragrance.
The fragrance is perfectly designed to suit men and women .
The fragrance has an amazing aromatic formula carefully extracted from high quality natural ingredients.
The top of the perfume contains a refreshing sensual scent of the wonderful Turkish rose, which gives you a special attraction and beauty.
And in the heart touches of rose oil, galbanum and jasmine.
The fragrance ends with luxurious notes of oak moss, patchouli, sandalwood and white musk.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700382-ideo-parfumeurs-ideo-parfumeurs-weekend-a-fontainebleau-_u_-edp-100-ml.png,653
Ideo Parfumeurs Tarbouch Afandi EDP - 100 ml,"For men and women who are eager to discover the beautiful life.
Enjoy a feeling of freshness with the fragrance of mandarin, lemon, spicy mint and bergamot that renew your sense of energy.
The fragrance has an attractive scent and gives you a special attraction.
The fragrance is enhanced by notes of patchouli and violet that increases the beauty of your look.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700412-ideo-parfumeurs-ideo-parfumeurs-tarbouch-afandi-_u_-edp-100-ml.png,653
Ideo Parfumeurs Roses de Grasse EDP - 50 ml,"Soft aromatic, this perfume emits a charming scent.
The fragrance touches your heart to reveal the secret of your beauty and femininity.
The fragrance is enhanced by Bulgarian rose, Turkish rose and mimosa that add to the sweetness of the scent.
The fragrance ends with white musk to increase your sense of confidence all the time.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700597-ideo-parfumeurs-ideo-parfumeurs-roses-de-grasse-_w_-parfum-de-lingerie-50-ml.png,449
Ideo Parfumeurs Prison Blues EDP - 100 ml,"A woody fragrance for men and women.
The fragrance is an amazing blend from nature with a unique smell.
The fragrance gives you an attractive look, on all occasions.
The fragrance stays with you for long hours without fading
This fragrance will become the perfect choice for all your occasions.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700399-ideo-parfumeurs-ideo-parfumeurs-prison-blues-_u_-edp-100-ml.png,653
Ideo Parfumeurs Malika's Temptation EDP - 100 ml,"Ideo Parfumeurs is a Floral Woody Musk fragrance for women and men.
Enjoy every moment of your day with fresh roses.
The middle of the fragrance contains notes of oud, patchouli and cedar that give you elegance.
The fragrance ends with a blend of vanilla, musk and amber.
As the fragrance was designed to suit both men and women .",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700375-ideo-parfumeurs-ideo-parfumeurs-malika_s-temptation-_u_-edp-100-ml_1_.png,653
Ideo Parfumeurs London to Mumbai EDP - 100 ml,"A perfect fragrance for both men and women.
Do not hesitate to try this woody fragrance.
The fragrance starts with refreshing notes of bitter orange, Italian lemon and bergamot.
The middle of the fragrance is filled with notes of lavender, geranium, cloves, cinnamon and tuberose.
Be the icon of beauty everywhere you are, with the beautiful scent of your perfume .",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700368-ideo-parfumeurs-ideo-parfumeurs-london-to-mumbai-_u_-edp-100-ml.png,653
Ideo Parfumeurs Last Canto EDP - 100 ml,"A soft fragrance with fresh floral notes for men and women.
Start your day with the freshness of flowers and roses to enjoy special moments in your day.
The fragrance is enriched with notes of rose, cinnamon, musk and white woods.
The fragrance is designed for people of high taste to give them a high place .",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/2/5285006700429-ideo-parfumeurs-ideo-parfumeurs-last-canto-_u_-edp-100-ml.png,653
Guerlain Idylle EDP - 75 ml,"An elegant Floral fragrance for women.
The fragrance gives you an attractive look.
It increases your femininity and makes you feel confident all the time.
The fragrance is filled with a combination of natural ingredients.
This perfume deserves to be in your perfume collection.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3346470143203-guerlain-guerlain-idylle-_w_-edp-75-ml.png,399
Giorgio Armani My Way Intense EDP - 90 ml,"It is a new Amber Floral fragrance for women from Giorgio Armani
The fragrance gives you a feminine look, and increases your confidence all day .
The fragrance is filled with a combination of natural ingredients.
The fragrance starts with top notes of fresh Orange Blossom.
In the middle is a blend of Tuberose and Florals.
At the base of the fragrance are wonderful touches of Sandalwood and Vanilla.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3614273347839-giorgio-armani-giorgio-armani-my-way-intense-_w_-edp-90-ml-refillable.png,594
Elizabeth Arden White Tea Ginger Lily EDT - 100 ml,"A journey of freshness led by delicious citrus aromas with neroli.
A glowing and sparkling aromatic composition that fills you with a strong scent and spreads around you to captivate the attention of all present.
The heart of the fragrance is infused with night ginger that evokes feelings of mystery and excitement for a long time.
The fragrance is designed professionally to stay intense with you for long hours and increase your attractiveness on all occasions.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/5/85805574109-elizabeth-arden-elizabeth-arden-white-tea-ginger-lily-_w_-edt-100-ml.png,209
Elizabeth Arden Untold Luxe EDP - 50 ml,"An enchanting sensual oriental fragrance based on a creamy woody base sweetened with a delicious vanilla breeze.
The warm heart of the fragrance is rich in white chocolate drops with spicy notes of cinnamon to evoke your warm passion.
The fragrance expresses your glamorous femininity and gives you a seductive look in all your moments.
Do not hesitate to add it to your beauty collection and enjoy life with delicate velvety perfume drops.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/5/85805188054-elizabeth-arden-elizabeth-arden-untold-luxe-_w_-parfum-spray-50-ml.png,169
DKNY Limited Edition EDT - 100 ml,"A soft sexy floral fragrance for women with a bright and attractive scent.
The journey of seduction and love begins with drops of red-orange and tomato leaves in the first moments.
The feeling of seduction and excitement remains more glowing in the aromatic heart which is rich in delicate floral breezes.
The woody notes add velvety touches wrapped in delicious vanilla.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/2/2/22548418086-donna-karan-donna-karan-dkny-limited-edition-women-_w_-energizing-edt-100-ml.png,254
Britney Spears Fantasy Intense EDP - 100 ml,"An amazing fragrance that blends white chocolate and cupcakes as a delicious dessert
The delicious fruits of kiwi and lychee freshen your soul and rejuvenate your senses
The fragrance shows your feminine charms and highlights your attractiveness on all occasions
Enjoy the beauty of your soul with this strong and exciting scent that enhances your sense of confidence and strength",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/7/1/719346565868-britney-spears-britney-spears-fantasy-intense-_w_-edp-100-ml.png,229
Bottega Veneta Parco Palladiano III EDP - 100 ml,"A fragrance with mint and sage aromas that give you a refreshing scent
The fragrance renews your sense of enthusiasm and reveals your passion for discovering the beautiful life around you
Enjoy the contrast of the softness of rose and the warmth of pepper with the woody pear
A fragrance that enters your heart and reveals to you the secret of beauty in all your occasions",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/6/3607343987950-bottega-veneta-bottega-veneta-parco-palladiano-iii-_u_-edp-100-ml.png,855
Bon Parfumeur 901 EDP - 100 ml,"An overdose of refreshing citruses with spicy notes of ginger that will fill you with energy and enthusiasm to go about your day.
It is a breathtaking fragrance that will add to your beautiful look elegance and a unique luxurious touch.
The heart of the fragrance will make you feel warm with the oriental notes of pepper and nutmeg and at the same time feels like a modern perfume.
Enjoy all your special moments and days with this unique and different scent that will stay with you throughout the day without fading.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246988124-bon-edp-n_901---_100-ml_.png,444
Bon Parfumeur 801 EDP - 100 ml,"A fragrance that makes you feel refreshed with the scents of the refreshing sea mist that feels like a cool breeze.
A new cruise on the shores of the sea, accompanied by the scents of pink pepper and grapefruit that fills you with enthusiasm.
The scent of the fragrance sends you on an oriental trip with the aroma of nutmeg , along with a sense of modernity.
The perfume represents a new and unique mix that will always make you look different and grab the attention of all those around you.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246988100-bon-edp-n_801---_100-ml_.png,444
Bon Parfumeur 601 EDP - 100 ml,"It's an amazing fragrance with a smell that makes you feel refreshed and ready to go about your day.
The scent of grapefruit and pink pepper immerses you in a unique sense of joy and happiness.
The heart of the fragrance is a contrast between the softness of violet and the heat of pepper which makes you stand out more in crowds.
The fragrance is specifically designed for men and women with a free spirit and refined taste to help boost their sense of confidence.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246988070-bon-edp-n_601---_100-ml_.png,444
Bon Parfumeur 401 EDP - 100 ml,"The warm scent of incense lingers on around you to announce your unique presence.
Shine like a star on your special days and occasions with these bright and amazing mixes of scents that go perfectly together.
The amazing perfume smells of vanilla and plum, a mix which captivates hearts and grabs the attention of all those around you.
The fragrance captures the details of your elegance and reveals your attractive look with its aromatic woody and musky aromas.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246988049-bon-edp-n_401---_100-ml_.png,444
Bon Parfumeur 301 EDP - 100 ml,"It is a truly irresistible fragrance with a mix of special sweet scents that goes perfectly together.
The scent of jasmine and cedar swim in the coconut nectar creating an aromatic heart that is very refreshing.
Enjoy the start of the day with an oriental blend of cardamom and chili.
The fragrance makes you feel refreshed and adds an irresistible luxury and sophistication to your appearance.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246988025-bon-edp-n_301---_100-ml_.png,444
Bon Parfumeur 001 EDC - 100 ml,"It is an amazing fragrance that suits men and women of different tastes.
On your warm, sunny days, enjoy the cool and fresh touches of neroli and orange blossoms.
The scent of lavender harmonizes with jasmine to form aromas that delight your senses and makes you exhale comfort and pleasure.
The freshness of citron and bergamot in the beginning reinvigorates your spirit and renews your energy.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/7/3760246987936-bon-cologne-intense-_ci_-n_001---_100-ml_.png,444
Banana Republic Rosewood EDP - 100 ml,"A fragrance that represents an oriental charm and your feminine spirit.
The warm fragrance blend of tea and amber takes you on a journey into the world of beauty and sensuality.
The drops of bergamot appear in the first moments expressing your passion for life.
Be fully prepared for the spotlight with this strong and long-lasting scent.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/840797116306-banana-republic-banana-republic-rosewood-woman-_w_-edp-100-ml.png,259
Banana Republic Alabaster EDP - 100 ml,"A feminine fragrance that will suit your soft and sensual taste in perfumes.
A perfume for women with a velvety scent and a wonderful floral composition.
The fragrance begins with the scent of lotus and then guides you through a charming mixture of scent in the heart.
The fragrance is pure white and musky, which will help you to feel more confident throughout your day.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/8/4/840797116344-banana-republic-banana-republic-alabaster-woman-_w_-edp-100-ml.png,259
Avon Far Away Gold EDP - 50 ml,"Your days become more bright with the presence of this mixture of delicious and refreshing aromatic scents.
Taste the sweetness of peaches in the first moments and renew your energy and sense of vitality.
The soft and cool heart of ylang-ylang and jasmine heightens your calmness and confidence.
It is a distinctive and evocative aromatic fragrance that fills you with a unique scent and announces your presence from the first moment.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/5050136662028-avon-avon-far-away-gold-_w_-edp-50-ml.png,139
Avon Attraction Sensation EDP - 50 ml,"Get ready to shine like stars and artists with the scent of this velvety floral fragrance.
Iris and freesia drops add elegance to your look and grab the attention of everyone around you.
The classic notes of leather and cashmere add more luxury and sophistication to your look.
Do not hesitate to add this fragrance to your beauty collection and enjoy it on all special occasions.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/5/0/5050136524562-avon-avon-attraction-sensation-for-her-_w_-edp-50-ml.png,149
Aigner Icon EDP - 100 ml,"It is the fragrance for the confident and free woman, and one that suits all occasions and times.
The sparkle of violets and jasmine reveals to everyone around you the secret of your beauty and highlights your femininity.
The floral scent of this fragrance has a romantic feel to it and gives your look a sexy velvety touch.
The creamy woody notes of the fragrance appear in the last moments to enhance your sense of confidence.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/4/0/4013670001402-aigner-etienne-aigner-true-icon-_w_-edp-100-ml.png,495
Afnan Tribute Pink EDP - 100 ml,"Get ready to shine on all your occasions and your dreamy romantic nights.
A soft and delicate floral aromatic blend that has a romantic feel to it and that highlights your beautiful femininity.
The heart of the floral fragrance is made with violets and jasmine scents that touch your heart with warmth.
Do not hesitate to stand out and shine among all those present with your perfume, and hold the spotlight.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171070337-afnan-afnan-tribute-pink-_w_-edp-100-ml.png,250
Afnan Ornament Purple EDP - 100 ml,"A delicate velvety drop that highlights the details of your femininity and delicate beauty.
The harmony of the aromatic scents of white flowers and toffee evokes feelings of love and seduction.
The fragrance starts with a quick and lively freshness of citruses combined with the sweetness of berries.
The scent of the fragrance highlights every detail of your femininity and elegance with its captivating and attractive scent.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171070375-afnan-afnan-ornament-purple-allure-_w_-edp-100-ml.png,120
Afnan Naseej Al Zafaran EDP - 50 ml,"A fragrance that takes you on a new and exciting adventure with the scent of spicy and glowing saffron.
Fragrance drops enhance your passion to discover life around you and immerse you in a strong and bold scent.
The heart of the fragrance is a mix of the scent of balsam and rose which highlights your beautiful look.
The strength and intensity of the fragrance makes it always an optimal choice for you on your busy and important days.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171002413-afnan-afnan-naseej-al-zafaran-_u_-edp-50-ml.png,150
Afnan Naseej Al Ward EDP - 50 ml,"From the sensual velvety world of flowers comes this fragrance with notes of yellow and ripe flowers.
The astonishing blend of the fragrance combines the delicacy of flowers with the oriental aromas of the East, immersing you in a sense of elegance and luxury.
The fragrance base is made with woody touches that add to the scent a delicate velvety character that boosts its beauty.
It is always the best choice for men and women with good and refined taste.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171050025-afnan-afnan-naseej-al-ward-_u_-edp-50-ml.png,150
Afnan Naseej Al Kiswah EDP - 50 ml,"Realize the dream of luxury and majestic oriental sophistication with the scent of this fragrance.
A harmonious aromatic blend with warm majestic touches that envelops you with the scent of oud and luxurious leather.
The scent spreads around you from your first appearance to express your different presence and attractive appearance.
Tonka beans and woods add some creamy, velvety touches to the scent and add to its charm.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171070467-afnan-afnan-naseej-al-kiswah-_u_-edp-50-ml.png,150
Afnan Naseej Al Khuzama EDP - 50 ml,"The scent of leather dipped in white amber is the secret to the luxury and sophistication that this fragrance holds.
The fragrance starts your day with a soft floral aroma of gardenia and orange blossoms.
The scent becomes more creamy and warm with the emergence of the oriental heart of the warm notes of agarwood.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171002420-afnan-afnan-naseej-al-khuzama-_u_-edp-50-ml.png,150
Afnan Naseej Al Ehsaas EDP - 50 ml,"A majestic aromatic fragrance with notes of oud and woods that envelops you in an irresistible elegance.
It is a distinctive lively fragrance that evokes your romantic feelings and stays with you throughout the day without fading.
Enjoy every detail of your day from the first moments, accompanied by the scents of mandarin and fresh bergamot.
A perfume that is an embodiment of sophistication and beauty in the lives of men and women with good taste and a free spirit.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171070450-afnan-afnan-naseej-al-ehsaas-_u_-edp-50-ml.png,150
Afnan Mirsaal With Love EDP - 90 ml,"A love letter written with floral ink sweetened by delicious caramel drops.
The seductive and creamy fragrance paints the details of your glamorous femininity and highlights your beautiful look.
Start your day with the scent of green herbs to enjoy your special moments of the day like you were in the middle of a garden.
It is a glamorous and timeless feminine charm that stays with you for long hours throughout the day.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6290171002178-afnan-afnan-mirsaal-with-love-_u_-edp-90-ml.png,150
Nicolai Cuir Cuba Intense - 100 ml,"Rich, warm, sensual leather fragrance for men and women that is inspired by the memories of a pleasant childhood period, the fragrance contains many notes of fragrance that will surprise you with what you wouldn't expect from: overflowing feelings and mixed feelings, make it your permanent parfume for all time.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_nicolai_perfumes_cuir_cuba_intense_for_unisex_eau_de_perfum_1.jpg,835
Dolce&Gabbana The One Gold Intense EDP - 50 ml,"A tribute to the elegant, attractive woman, with her unique beauty.
The attractive blend of floral notes immerses you in a delicate whiff of fragrance.
With touches of white musk which highlights the delicate perfume.
The perfect choice for all of your occasions, for an unmatched elegant presence.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/4/3423222015787-dolce_gabbana-dg_the_one_gold_intens_edp_-50ml.png,489
Mancera Aoud Vanille - 120 ml,"This rich warm fragrance has oriental notes that make it a perfect scent for your special occasions. The blend of cardamom, black pepper and saffron comes at the top, while the heart has blooming floral notes. Finally a mix of guaiac wood, Indian sandalwood and sweet Madagascar vanilla come at the base.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_mancera_perfumes_aoud_vanille_for_unisex_eau_de_perfum.jpg,407
Lanvin Modern Princess - 60 ml,"Modern Princess Eau de Parfum by Lanvin is a sexy, sensual floral fragrance whose creator is Christophe Raynaud. The top notes have accords of Pink Lady Apple and Red Currant. The heart notes have a blend of feminine accords like Jasmine, Carnal, and Freesia Flower. The base notes contain accords of Blonde Woods, White Musk and Vanilla Orchid.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_lanvin_perfumes_modern_princess_for_women_eau_de_perfum.jpg,214
Guerlain L'instant Magic EDP - 75 ml,"This delicate charming fragrance is designed to express the softness and enchanting femininty.
Enhance your attractiveness and send a feeling of temptation and love directly to the heart with the aromas of violets and roses that emerge from the heart of the perfume.
The fragrance opens with rich lemon and bergamot, which represent the freshness you are looking for on your special day.
The warm sensual woody character of the fragrance emerges in the last hours, maintaining your attractiveness and beauty all the time.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3346470143180-guerlain_l_instant_magic_w_edp_75ml.png,599
Guerlain Insolence EDT - 75 ml,"It's a manifestation of the sensual enchanting seductive purity of your soft soul and pure heart.
The harmony of delicate violet and charming iris fills you with feelings of dreamy romance.
The fragrance contains hints of orange blossom and red berries that add sweetness to the fragrance.
The art of making memories and special moments in your life begins with your special drops of perfume that remain stuck in the mind.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3346470143241-guerlain_nsolence_w_edt_75_ml.png,499
Guerlain Insolence EDP - 75 ml,"It is a manifestation of the delicate violet flower that expresses the captivating attractive feminine spirit.
The fine powder particles spread around you and blend harmoniously with the scent of iris to give you a luscious and alluring scent.
The fragrance immerses you in feelings of seduction and love and makes you live the most beautiful moments of romance and softness on your special nights.
This charming composition is your perfect choice on your special days.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/3/3/3346470143234-guerlain_insolence_w_edp_75_ml.png,599
Karl Lagerfeld Paradise Bay - 85 ml,"Karl Lagerfeld Paradise Bay for Women offers dense fruity notes of litchi and pineapple in the opening notes, giving juicy and velvety peaches freshness to the scent. The core blooms with feminine floral notes of jasmine, rose and magnolia, resting on accords of vanilla, musk and sandalwood.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_karl_lagerfeld_perfumes_paradise_bay_for_women_eau_de_perfum.jpg,295
Jimmy Choo Illicit - 60 ml,"The latest parfume for Jimmy Choo, Illicit is floral, feminine, and sensational. With top notes of ginger and orange, and heart of rose and jasmine, and crowned with base notes of honey, amber, and sandalwood. The bottle has been variegated like opal with many architectonic facets, making it a signature of art. The square silver cap adds a contemporary touch to the bottle.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_jimmy_choo_perfumes_illicit_for_women_eau_de_perfum.jpg,397
Hermes Twilly D'Hermes - 85 ml,"Twilly D'Hermes is a lively and uplifting perfume that wows you with its citrus and white floral fragrance. The perfume is enhanced by spice and wood. The fragrance wears on your mind with its opening notes of effervescent ginger laced with bitter orange and bergamot. The heart notes are taken by orange blossom, lush tuberose, and heady jasmine, followed by vanilla and silken sandalwood. This perfume is inspired by colorful silk scarves.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_hermes_perfumes_twilly_d_hermes_for_women_eau_de_perfum.jpg,334
Guerlain Shallimar - 100 ml,"Guerlain Shalimar, the fragrance that was inspired by one of the greatest love stories of all time, the love story that gave the world one of its seven wonders; Taj Mahal. The Oriental fragrance embodies the qualities of its inspiration; intense love, sensuality, mystery and eternity. It also introduces the new revolution in the world of perfumes, ethylvanillin, blended with the Jicky accord. Shalimar takes flight with the freshness of flowers and bergamot. Warm at the heart are the powdery notes of iris, jasmine and rose. The final notes are sensual with vanilla and Tonka beans.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_guerlain_perfumes_shalimar_for_women_eau_de_toilette.jpg,349
Giorgio Armani Armani Code Turquoise Eau Fraiche - 75 ml,"Giorgio Armani Armani Code Turquoise Eau Fraiche the Floral and Feminine perfume for Women. It smells very pretty, fresh. A very well balanced scent, and yes summery. Worth to try!",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/g/o/golden_scent_perfume_giorgio_armani_perfumes_armani_code_turquoise_eau_fraiche_for_women_eau_de_toilette.jpg,438
Al Dakheel Oud Masaya Gold EDP - 75 ml,"A wonderful and distinctive fragrance that provides you with a refreshing feel and a sense of comfort.
It is enriched with a floral blend that has a sensual scent.
It provides you with a sexy and elegant look that catches everyone's attention from the first moment.
It also boosts your confidence and makes you feel comfortable and refreshed all the time.
This fragrance is the perfect companion for you on all your special occasions.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150552975-al-dakheel-for-oud-masaya-gold_2.png,138
Al Dakheel Oud Dehn Oud Almumayaz Perfume Oil - 3 ml,"The distinctive fragrance is a mixture of the finest types of oud, which makes it a unique oriental experience.
It has a strong and intense scent that will make you feel fresh for as long as possible.
It gives you a very elegant and attractive look and makes you feel confident and comfortable all the time.
It's also a perfect choice for a gift that you can present for your loved ones.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150552623-al-dakheel-for-oud-dehn-oud-almumiz.png,127
Al Dakheel Oud White Tag EDP - 50 ml,"A distinctive perfume with unique ingredients extracted with precision.
The composition is lively and refreshing and represents the charm of eastern notes.
The perfume has an enchanting scent that will grab the attention of all those around you
This amazing fragrance will become an essential part of your perfume collection.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150554054-al-dakheel-for-oud-_white-tag.png,69
Al Dakheel Oud Mukhallat Al - 50 ml,"A warm oriental and powerful mixture of eastern notes that is distinctive and unique.
Get ready to shine and catch the spotlight and grab the attention of everyone around you.
The scent remains intense and strong throughout the day and gives you a sense of calmness and comfort.
The fragrance is rich in distinctive aromatic scents that blend together in perfect harmony.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150554122-al-dakheel-for-oud-mukhallat-al-shioukh.png,184
Al Dakheel Oud Majesta EDP - 75 ml,"An amazing aromatic blend that expresses your charming elegance and beauty.
It's rich in distinctive aromatic scents that harmonize with each other creating the perfect fragrance.
The fragrance represents your charming beauty and unique allure and will captivate the hearts of everyone around you.
The top notes of the fragrance make the scent softer and more intriguing.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150553415-al-dakheel-for-oud-majesta.png,317
Al Dakheel Oud Royal Mixture Perfume Oil - 18 ml,"A luxurious aromatic blend designed for those looking for luxury and sophistication.
Get ready to shine on all your special occasions with a luxurious mix of aromas.
The fragrance provides you with a sexy and elegant look and envelops you with an attractive aura that captures the attention of everyone around you.
The scent will last for a long time which makes it the perfect companion for all your special moments.
Enjoy a feeling of vitality and freshness that remains all day long.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150553422-al-dakheel-for-oud-royal-mixture.png,432
Al Dakheel Oud Blend Musk And Sandal EDP - 50 ml,"An exceptional aromatic fragrance that has a contemporary and oriental feel to it.
The fragrance is professionally designed to suit both men and women.
It is enriched with a unique aromatic formula extracted from distinctive natural ingredients with wonderful aromas.
Enjoy an attractive and daring look that grabs everyone's attention from the first moment.
The fragrance is also characterized by the strength of its smell which makes it last for long hours without fading.
Shine with a captivating glow on your special nights and days.",https://assets.goldenscent.com/catalog/product/cache/1/image/9df78eab33525d08d6e5fb8d27136e95/6/2/6281150552739-al-dakheel-for-oud-blend-musk-_-sandal.png,161
